Population Size,Num Generations,Crossover Rate,Differential Weight,Sequence Length,Init Sol Type,Min Fidelity,I,X,Y,Z,H,R_X_PI/4
10,6,0.45,0.8,128,uniform_distro,0.7706440687179565,0.9351437091827393,0.9872561097145081,0.9468209147453308,0.7706440687179565,0.7864015102386475,0.9393327236175537
5,6,0.45,1.6,256,uniform_distro,0.7704681754112244,0.9515870809555054,0.9179329872131348,0.9231963157653809,0.8819569945335388,0.7704681754112244,0.8861745595932007
5,6,0.9,1.6,4,normal_distro,0.7700816988945007,0.8911583423614502,0.9266173839569092,0.8157373070716858,0.7700816988945007,0.7919403314590454,0.8397612571716309
5,13,0.9,1.6,64,normal_distro,0.7699570655822754,0.9050154089927673,0.9598954916000366,0.9230740070343018,0.7699570655822754,0.9788269996643066,0.9557641744613647
5,25,0.45,0.8,128,uniform_distro,0.7696784734725952,0.8794755935668945,0.9474743008613586,0.9815534949302673,0.9427649974822998,0.7696784734725952,0.9311051368713379
5,6,0.225,0.8,64,uniform_distro,0.7693427205085754,0.9599421620368958,0.9634066224098206,0.8571367263793945,0.7693427205085754,0.8846085667610168,0.9743615984916687
5,13,0.45,0.4,32,normal_distro,0.7685616612434387,0.9787962436676025,0.8841042518615723,0.7685616612434387,0.8695464134216309,0.9940874576568604,0.9569090604782104
10,6,0.9,0.8,32,uniform_distro,0.7681978344917297,0.7762064933776855,0.8714068531990051,0.9178948998451233,0.8699257969856262,0.8464477062225342,0.7681978344917297
5,6,0.9,1.6,256,uniform_distro,0.768020510673523,0.8196527361869812,0.9502214789390564,0.768020510673523,0.7852253317832947,0.8139008283615112,0.9053630232810974
5,13,0.9,0.4,16,uniform_distro,0.766842246055603,0.766842246055603,0.9603604078292847,0.7993793487548828,0.9554961323738098,0.9864783883094788,0.958126425743103
10,6,0.45,1.6,64,uniform_distro,0.7664777040481567,0.9565005898475647,0.7664777040481567,0.9789379835128784,0.9198799729347229,0.9127116799354553,0.918624758720398
5,13,0.45,0.8,16,normal_distro,0.7656339406967163,0.9312871098518372,0.9095208644866943,0.8919035196304321,0.9521912336349487,0.7656339406967163,0.9435088038444519
5,6,0.9,0.8,4,normal_distro,0.7656245231628418,0.920867919921875,0.9148457050323486,0.9657975435256958,0.7656245231628418,0.8732222318649292,0.7843145132064819
5,13,0.9,0.8,4,uniform_distro,0.7655719518661499,0.997593343257904,0.9091813564300537,0.9286403656005859,0.7655719518661499,0.9333199858665466,0.9621514081954956
5,6,0.9,1.6,64,normal_distro,0.7654469609260559,0.9534879922866821,0.8267902135848999,0.8957697749137878,0.8195197582244873,0.7654469609260559,0.9580829739570618
5,6,0.225,1.6,128,normal_distro,0.7640009522438049,0.895397424697876,0.8551524877548218,0.8858320116996765,0.7640009522438049,0.888730525970459,0.8956995606422424
5,13,0.45,1.6,512,normal_distro,0.7633960843086243,0.9282153844833374,0.898876965045929,0.8556668758392334,0.7633960843086243,0.9259584546089172,0.9272651672363281
10,13,0.45,0.8,256,uniform_distro,0.7632678151130676,0.9329162240028381,0.9147032499313354,0.9028262495994568,0.7632678151130676,0.9189178347587585,0.922461211681366
10,6,0.225,0.8,4,normal_distro,0.763089120388031,0.9836196899414062,0.8234774470329285,0.9587575197219849,0.9914619326591492,0.9310253262519836,0.763089120388031
10,6,0.225,0.8,512,uniform_distro,0.7627631425857544,0.7627631425857544,0.9231951236724854,0.8974530696868896,0.877318263053894,0.8702954053878784,0.8630751967430115
5,25,0.9,1.6,64,normal_distro,0.7626799941062927,0.9098226428031921,0.9406975507736206,0.7626799941062927,0.9065408706665039,0.9530366659164429,0.9854985475540161
10,6,0.225,0.8,32,uniform_distro,0.7625293135643005,0.7625293135643005,0.9627903699874878,0.8366205096244812,0.8421019315719604,0.951026201248169,0.9528268575668335
10,6,0.9,0.4,64,uniform_distro,0.762511670589447,0.9876047968864441,0.8330930471420288,0.9760504961013794,0.9008715152740479,0.9621106386184692,0.762511670589447
10,6,0.45,1.6,128,uniform_distro,0.7623445391654968,0.96592116355896,0.7623445391654968,0.9522190093994141,0.9394173622131348,0.8633538484573364,0.952261745929718
5,13,0.225,0.4,64,normal_distro,0.7618560791015625,0.9890974760055542,0.9540994167327881,0.7618560791015625,0.9444835186004639,0.9811166524887085,0.9552014470100403
20,25,0.225,0.8,512,normal_distro,0.7611117959022522,0.9417216777801514,0.9315216541290283,0.918587863445282,0.7611117959022522,0.9220554828643799,0.9367190599441528
10,13,0.225,0.8,128,normal_distro,0.7606140971183777,0.9725434184074402,0.9476648569107056,0.9478615522384644,0.7606140971183777,0.9490327835083008,0.9701876044273376
5,13,0.225,0.4,128,uniform_distro,0.7604689598083496,0.8420253992080688,0.7604689598083496,0.9585413932800293,0.9109103083610535,0.9178034067153931,0.8629935383796692
20,6,0.9,0.4,4,normal_distro,0.7602046728134155,0.9730032682418823,0.9750763177871704,0.7602046728134155,0.9607663154602051,0.9768819808959961,0.9642373919487
5,6,0.45,0.8,512,uniform_distro,0.7592010498046875,0.8658876419067383,0.7592010498046875,0.8387225270271301,0.9263262748718262,0.8723263144493103,0.940568208694458
20,13,0.225,0.4,64,normal_distro,0.7591061592102051,0.993782639503479,0.9916994571685791,0.981931209564209,0.7591061592102051,0.919563889503479,0.9837809801101685
10,6,0.225,1.6,128,normal_distro,0.7589738368988037,0.9652655124664307,0.9163178205490112,0.8668532967567444,0.7589738368988037,0.9482741951942444,0.9600542783737183
5,6,0.9,1.6,16,normal_distro,0.7580167055130005,0.9223346710205078,0.8677051067352295,0.9120029211044312,0.8233860731124878,0.8811872005462646,0.7580167055130005
5,13,0.9,0.8,8,uniform_distro,0.7579851746559143,0.7760810256004333,0.7640976309776306,0.9494959712028503,0.8687019348144531,0.7579851746559143,0.9579663276672363
5,13,0.45,0.4,512,uniform_distro,0.757756233215332,0.757756233215332,0.9016662836074829,0.9040648341178894,0.9397571086883545,0.8873501420021057,0.9286618232727051
10,6,0.45,1.6,32,normal_distro,0.7573773860931396,0.7947092056274414,0.9076510667800903,0.9637094736099243,0.9464277625083923,0.9632701873779297,0.7573773860931396
5,13,0.45,0.4,16,uniform_distro,0.7569549083709717,0.9596226811408997,0.7569549083709717,0.8558154702186584,0.9376840591430664,0.8892320394515991,0.8811497688293457
10,6,0.9,0.4,256,uniform_distro,0.7564650774002075,0.7564650774002075,0.8004275560379028,0.9166713953018188,0.7764242887496948,0.9072089195251465,0.9486790895462036
20,6,0.225,0.8,4,uniform_distro,0.756293773651123,0.7793365716934204,0.9576348662376404,0.9131430387496948,0.9596880674362183,0.756293773651123,0.9221788644790649
5,25,0.225,1.6,32,uniform_distro,0.7561725378036499,0.9143804311752319,0.9415158033370972,0.7561725378036499,0.9309518337249756,0.9822391271591187,0.8554536700248718
10,6,0.9,1.6,8,normal_distro,0.7543032765388489,0.7543032765388489,0.9270859956741333,0.8052079677581787,0.9240801334381104,0.9907116889953613,0.8782893419265747
10,6,0.9,1.6,128,normal_distro,0.753691554069519,0.9171997308731079,0.9272339940071106,0.9599194526672363,0.9854903221130371,0.753691554069519,0.9174392223358154
5,6,0.45,0.4,16,normal_distro,0.7530467510223389,0.7683953642845154,0.7530467510223389,0.9661237597465515,0.8667713403701782,0.759838879108429,0.8419191837310791
5,6,0.225,0.8,128,uniform_distro,0.7522227764129639,0.9023754000663757,0.7616615891456604,0.7714136242866516,0.8849316835403442,0.7522227764129639,0.8347399234771729
5,6,0.225,1.6,512,uniform_distro,0.752056360244751,0.9055646061897278,0.8808404803276062,0.811975359916687,0.752056360244751,0.889319896697998,0.9365904331207275
10,6,0.9,0.8,64,normal_distro,0.7516060471534729,0.9583174586296082,0.9908121824264526,0.9719278216362,0.7516060471534729,0.9485640525817871,0.8872083425521851
10,13,0.9,0.8,32,normal_distro,0.7506355047225952,0.9513566493988037,0.9810812473297119,0.8952171802520752,0.7506355047225952,0.9244602918624878,0.9306835532188416
10,13,0.45,0.4,128,normal_distro,0.7500333189964294,0.9729560613632202,0.9575678706169128,0.9403864145278931,0.7500333189964294,0.9607819318771362,0.9765276908874512
10,6,0.225,1.6,4,normal_distro,0.7495225071907043,0.8361380100250244,0.8940224051475525,0.8709797859191895,0.8417763710021973,0.7951864004135132,0.7495225071907043
5,6,0.45,0.4,4,uniform_distro,0.749385416507721,0.9399636387825012,0.845820963382721,0.749385416507721,0.8733826279640198,0.927564263343811,0.9533321857452393
5,6,0.225,1.6,32,normal_distro,0.7490055561065674,0.961989164352417,0.763379693031311,0.930911123752594,0.870705246925354,0.7490055561065674,0.8421652317047119
5,6,0.45,1.6,16,uniform_distro,0.7485913038253784,0.7485913038253784,0.9418703317642212,0.8596267700195312,0.9307908415794373,0.9493662118911743,0.8829566836357117
5,6,0.225,1.6,32,uniform_distro,0.7479814291000366,0.7479814291000366,0.9907964468002319,0.9268255233764648,0.9778851866722107,0.8779956102371216,0.9762507677078247
5,13,0.9,1.6,4,normal_distro,0.7471873760223389,0.9976273775100708,0.9973821640014648,0.7487809062004089,0.9887983798980713,0.7471873760223389,0.8382142782211304
5,25,0.225,1.6,4,normal_distro,0.7440345883369446,0.7440345883369446,0.9739152193069458,0.9392494559288025,0.9948199391365051,0.9287763237953186,0.9670913219451904
5,13,0.9,1.6,16,uniform_distro,0.7440177202224731,0.9824087619781494,0.9659172892570496,0.7440177202224731,0.7674222588539124,0.9791383743286133,0.9539085626602173
5,25,0.45,1.6,8,normal_distro,0.7429025769233704,0.8785514831542969,0.7429025769233704,0.977121114730835,0.9374908208847046,0.9327863454818726,0.8770984411239624
5,6,0.45,0.8,128,uniform_distro,0.7427072525024414,0.9141849875450134,0.8973444700241089,0.8359473943710327,0.953702449798584,0.7427072525024414,0.9192426800727844
5,13,0.9,0.4,64,normal_distro,0.7417827248573303,0.9889741539955139,0.9683007597923279,0.9814071655273438,0.7417827248573303,0.9556562304496765,0.9930992126464844
5,6,0.9,1.6,512,uniform_distro,0.7415295243263245,0.8978787660598755,0.7566919326782227,0.8010679483413696,0.8337100744247437,0.7415295243263245,0.7688651084899902
5,6,0.45,1.6,128,uniform_distro,0.7409166097640991,0.9839150905609131,0.8761892318725586,0.8617532253265381,0.8326460123062134,0.7409166097640991,0.8138881325721741
10,13,0.45,0.8,64,uniform_distro,0.7402324676513672,0.9760966300964355,0.9852579832077026,0.7744625210762024,0.9720489382743835,0.7402324676513672,0.7447957992553711
5,13,0.45,0.8,512,uniform_distro,0.7395323514938354,0.8518874645233154,0.8886398077011108,0.7395323514938354,0.9047842621803284,0.833136796951294,0.7523769736289978
5,6,0.45,1.6,128,normal_distro,0.7393214702606201,0.9627577662467957,0.8972712755203247,0.7393214702606201,0.928551435470581,0.9587867259979248,0.9560485482215881
5,13,0.225,1.6,128,uniform_distro,0.7387179136276245,0.8487153053283691,0.7387179136276245,0.8017659187316895,0.8947487473487854,0.8870940208435059,0.8698664903640747
10,13,0.9,1.6,512,normal_distro,0.738300085067749,0.9376760721206665,0.863193154335022,0.738300085067749,0.9377193450927734,0.8557952642440796,0.9227403998374939
5,6,0.45,0.4,128,uniform_distro,0.737648606300354,0.8421941995620728,0.8740437626838684,0.8572537899017334,0.9628047347068787,0.737648606300354,0.9680359363555908
5,13,0.45,0.4,32,uniform_distro,0.737320601940155,0.87464839220047,0.737320601940155,0.9046745300292969,0.883942723274231,0.91423100233078,0.944278359413147
5,13,0.45,1.6,16,uniform_distro,0.7360278367996216,0.9387989044189453,0.8701158761978149,0.967876136302948,0.9549733996391296,0.974146842956543,0.7360278367996216
10,6,0.9,1.6,8,uniform_distro,0.7357662916183472,0.9258236289024353,0.8930721282958984,0.9303738474845886,0.7357662916183472,0.9334509372711182,0.9666860699653625
5,13,0.225,1.6,32,uniform_distro,0.7356539368629456,0.9113680720329285,0.9954200983047485,0.9465222954750061,0.7356539368629456,0.7665432691574097,0.9074972867965698
10,13,0.225,1.6,64,normal_distro,0.7355193495750427,0.9735476970672607,0.7355193495750427,0.900796115398407,0.9625407457351685,0.8604480028152466,0.9697366952896118
5,25,0.225,0.8,8,uniform_distro,0.7348341941833496,0.9415872097015381,0.977087140083313,0.7348341941833496,0.9607152938842773,0.9300684928894043,0.9467999935150146
5,13,0.225,0.8,512,uniform_distro,0.733335018157959,0.8794038891792297,0.9174789190292358,0.9160219430923462,0.8940776586532593,0.733335018157959,0.9078431129455566
5,25,0.225,0.4,16,uniform_distro,0.7330300807952881,0.7330300807952881,0.9887474775314331,0.881790041923523,0.9008021354675293,0.9326616525650024,0.9724937081336975
10,13,0.45,0.4,512,uniform_distro,0.7325002551078796,0.8709093332290649,0.9288158416748047,0.8981627225875854,0.8672815561294556,0.9337642192840576,0.7325002551078796
5,6,0.225,1.6,256,uniform_distro,0.7302578687667847,0.9527787566184998,0.838280439376831,0.8794292211532593,0.9297970533370972,0.7302578687667847,0.8521550297737122
5,13,0.45,1.6,16,normal_distro,0.7289535999298096,0.9204787611961365,0.962160587310791,0.7289535999298096,0.9393548965454102,0.752739667892456,0.9821296334266663
5,6,0.9,1.6,256,normal_distro,0.7288030385971069,0.9660426378250122,0.7288030385971069,0.8480899333953857,0.8302133083343506,0.9277714490890503,0.9389200210571289
10,13,0.225,0.4,512,uniform_distro,0.7277594804763794,0.9222846031188965,0.8835497498512268,0.8964924216270447,0.933361291885376,0.7277594804763794,0.9240604639053345
5,13,0.225,1.6,8,normal_distro,0.7273740768432617,0.9147552251815796,0.7273740768432617,0.9438760280609131,0.7369647026062012,0.9195277094841003,0.9449959993362427
10,6,0.225,0.4,256,uniform_distro,0.7272818684577942,0.9435955286026001,0.7969855666160583,0.9551087021827698,0.9720134735107422,0.7888490557670593,0.7272818684577942
10,6,0.225,0.4,64,uniform_distro,0.7270183563232422,0.7270183563232422,0.900427520275116,0.8978838920593262,0.8673729300498962,0.9340996146202087,0.8032707571983337
5,6,0.225,0.8,16,normal_distro,0.7265708446502686,0.8960716128349304,0.9544082880020142,0.88432377576828,0.72805255651474,0.9402027130126953,0.7265708446502686
5,25,0.9,0.8,16,uniform_distro,0.7236295938491821,0.9251836538314819,0.9328828454017639,0.9308701157569885,0.7236295938491821,0.9165531396865845,0.9897137880325317
10,6,0.45,0.8,256,uniform_distro,0.7233783006668091,0.8708285093307495,0.9049962162971497,0.9094853401184082,0.939079225063324,0.7233783006668091,0.9156150221824646
5,6,0.9,1.6,4,uniform_distro,0.7232641577720642,0.9603244662284851,0.8607879877090454,0.7232641577720642,0.9017507433891296,0.8312206864356995,0.9289952516555786
5,6,0.9,1.6,8,normal_distro,0.7230212688446045,0.7230212688446045,0.8780387043952942,0.9619497656822205,0.7233932018280029,0.8493266105651855,0.8812661170959473
5,6,0.9,0.4,128,uniform_distro,0.7226847410202026,0.7226847410202026,0.90616774559021,0.8628705739974976,0.8225586414337158,0.9372580647468567,0.871170163154602
10,6,0.45,0.4,64,normal_distro,0.7224099636077881,0.9578086733818054,0.9539872407913208,0.8681240081787109,0.8981178998947144,0.7224099636077881,0.9442547559738159
10,13,0.225,1.6,256,uniform_distro,0.7222862243652344,0.9796035885810852,0.9763228893280029,0.9075572490692139,0.7755289077758789,0.9124343395233154,0.7222862243652344
10,6,0.45,1.6,8,normal_distro,0.7206923961639404,0.8799141645431519,0.8158366680145264,0.9903416633605957,0.7206923961639404,0.9504185914993286,0.9885066151618958
5,25,0.9,1.6,8,uniform_distro,0.7205245494842529,0.8762894868850708,0.7205245494842529,0.9467248916625977,0.8236170411109924,0.9593007564544678,0.9924081563949585
5,6,0.225,0.4,64,uniform_distro,0.7193731069564819,0.762763261795044,0.9454206228256226,0.755983829498291,0.7193731069564819,0.7362094521522522,0.9305597543716431
5,13,0.45,0.8,4,uniform_distro,0.7184089422225952,0.8343796730041504,0.9606619477272034,0.9504417181015015,0.814415693283081,0.7184089422225952,0.9468277096748352
10,6,0.225,0.4,4,uniform_distro,0.717154860496521,0.9777320623397827,0.8401656746864319,0.9281324744224548,0.7941193580627441,0.9785768389701843,0.717154860496521
5,6,0.45,0.8,128,normal_distro,0.7149439454078674,0.9578446745872498,0.916033148765564,0.7149439454078674,0.8060451149940491,0.8781741857528687,0.9443943500518799
10,6,0.45,0.8,16,uniform_distro,0.7140463590621948,0.9466384053230286,0.9169771671295166,0.7140463590621948,0.9176711440086365,0.964013934135437,0.890961229801178
5,25,0.225,1.6,128,uniform_distro,0.7113728523254395,0.9539518356323242,0.9131679534912109,0.7113728523254395,0.9538200497627258,0.8989948034286499,0.9029245972633362
10,6,0.45,1.6,512,uniform_distro,0.710871160030365,0.8490000367164612,0.9162889719009399,0.9244637489318848,0.912289023399353,0.9212151765823364,0.710871160030365
10,6,0.45,1.6,16,uniform_distro,0.7106847763061523,0.8438166975975037,0.9273099899291992,0.9481313824653625,0.7106847763061523,0.8549236059188843,0.9287771582603455
10,6,0.9,1.6,512,normal_distro,0.7105504274368286,0.9410363435745239,0.7105504274368286,0.9182856678962708,0.9040960073471069,0.9182840585708618,0.9256393313407898
5,6,0.225,1.6,64,normal_distro,0.7104055285453796,0.9103631377220154,0.7903757691383362,0.7104055285453796,0.988418698310852,0.9498131275177002,0.9884478449821472
10,6,0.45,1.6,4,uniform_distro,0.7100977897644043,0.986567497253418,0.7100977897644043,0.8829913139343262,0.8354306221008301,0.9538367986679077,0.9827121496200562
5,6,0.225,1.6,64,uniform_distro,0.7100479006767273,0.9237697124481201,0.7100479006767273,0.7810221314430237,0.9951822757720947,0.8908047676086426,0.8520243167877197
5,6,0.9,0.8,64,normal_distro,0.7098656892776489,0.9875195622444153,0.9243482351303101,0.7098656892776489,0.7512149810791016,0.9776104688644409,0.8933497667312622
5,13,0.45,0.4,256,uniform_distro,0.7087395787239075,0.8693747520446777,0.9395961761474609,0.9156700372695923,0.9343485832214355,0.8743959069252014,0.7087395787239075
5,6,0.9,1.6,16,uniform_distro,0.7085957527160645,0.9449587464332581,0.93550705909729,0.9111530780792236,0.9318907856941223,0.894909143447876,0.7085957527160645
20,6,0.225,0.8,128,normal_distro,0.7082892060279846,0.9746891260147095,0.9515434503555298,0.9791945219039917,0.7082892060279846,0.9581533074378967,0.9743852615356445
5,6,0.45,1.6,8,normal_distro,0.7080161571502686,0.7080161571502686,0.9072332382202148,0.7367643117904663,0.9485987424850464,0.7740663290023804,0.786384105682373
5,6,0.9,0.8,256,uniform_distro,0.7077317237854004,0.9574432373046875,0.8513789772987366,0.8771405220031738,0.8652654886245728,0.7077317237854004,0.9308704137802124
10,6,0.45,0.4,16,normal_distro,0.7070798873901367,0.919959545135498,0.8885597586631775,0.931743323802948,0.9515037536621094,0.7070798873901367,0.9005571603775024
5,13,0.225,0.8,256,uniform_distro,0.7070773839950562,0.9316098690032959,0.7070773839950562,0.9566566348075867,0.7826467156410217,0.9102179408073425,0.8975945711135864
5,13,0.225,0.8,8,uniform_distro,0.7016602158546448,0.7016602158546448,0.7059147357940674,0.9252761006355286,0.9420016407966614,0.9242273569107056,0.9462657570838928
5,13,0.225,1.6,512,normal_distro,0.7003664374351501,0.9368211627006531,0.8942708373069763,0.9311931729316711,0.7003664374351501,0.9198893904685974,0.9117794632911682
5,6,0.9,0.4,512,uniform_distro,0.6998695135116577,0.8588646650314331,0.8077638149261475,0.7973339557647705,0.8865704536437988,0.6998695135116577,0.9354321956634521
5,6,0.45,0.4,32,normal_distro,0.6986298561096191,0.7818779945373535,0.9750002026557922,0.6986298561096191,0.8936973810195923,0.886962890625,0.9877843856811523
5,13,0.225,1.6,256,normal_distro,0.6971118450164795,0.9700044393539429,0.8991613388061523,0.9365707635879517,0.8930658102035522,0.6971118450164795,0.9654751420021057
10,6,0.225,0.4,512,uniform_distro,0.6969478726387024,0.9241786599159241,0.6969478726387024,0.8464300036430359,0.9011623859405518,0.7993283271789551,0.8808823823928833
5,13,0.225,1.6,32,normal_distro,0.6969122886657715,0.6969122886657715,0.9193172454833984,0.8363790512084961,0.9626690745353699,0.9627178311347961,0.7053223848342896
5,25,0.9,0.8,32,uniform_distro,0.6958053112030029,0.9401334524154663,0.6958053112030029,0.9801656007766724,0.9353135228157043,0.9348000288009644,0.9758404493331909
10,6,0.225,1.6,512,uniform_distro,0.6950052380561829,0.9476604461669922,0.6950052380561829,0.8464885950088501,0.9090275764465332,0.945906400680542,0.8205850124359131
5,6,0.225,1.6,8,uniform_distro,0.6930673122406006,0.6930673122406006,0.8919562101364136,0.9838165044784546,0.9386559724807739,0.7703617811203003,0.9389321804046631
10,6,0.45,0.4,4,normal_distro,0.6921406388282776,0.9713455438613892,0.9571741819381714,0.6921406388282776,0.895833432674408,0.9510009288787842,0.9521031379699707
5,13,0.9,0.8,16,uniform_distro,0.6920095682144165,0.9056243896484375,0.9370036125183105,0.6920095682144165,0.798107385635376,0.8939377069473267,0.8900543451309204
20,6,0.9,0.8,64,uniform_distro,0.6914229989051819,0.9475229978561401,0.9823301434516907,0.9692826867103577,0.9881179332733154,0.8628836870193481,0.6914229989051819
5,13,0.225,1.6,512,uniform_distro,0.6907906532287598,0.915142834186554,0.9070086479187012,0.6907906532287598,0.9270598888397217,0.9416199326515198,0.885662853717804
10,6,0.9,0.8,64,uniform_distro,0.6903404593467712,0.6903404593467712,0.9700801968574524,0.8719401359558105,0.8048211336135864,0.8798387050628662,0.9103925824165344
10,6,0.45,0.8,8,normal_distro,0.6892595887184143,0.9472169876098633,0.8781587481498718,0.9480538368225098,0.8623927235603333,0.8341055512428284,0.6892595887184143
5,13,0.225,1.6,4,normal_distro,0.6892241835594177,0.9345695972442627,0.9198548793792725,0.921565592288971,0.9759144186973572,0.6892241835594177,0.9744793176651001
5,13,0.45,1.6,4,uniform_distro,0.6869717240333557,0.962345540523529,0.8180568814277649,0.9813048839569092,0.8907638788223267,0.758134126663208,0.6869717240333557
5,6,0.45,0.8,4,normal_distro,0.6864776611328125,0.889854371547699,0.8548768758773804,0.6864776611328125,0.6916133165359497,0.9623994827270508,0.8034180402755737
5,13,0.9,0.8,64,normal_distro,0.6862027645111084,0.9925661683082581,0.9503003358840942,0.9131423234939575,0.6862027645111084,0.925433874130249,0.9917413592338562
5,6,0.45,0.8,16,uniform_distro,0.6857415437698364,0.9804922342300415,0.7716752290725708,0.8606017827987671,0.894465982913971,0.8845822811126709,0.6857415437698364
5,6,0.45,0.8,32,uniform_distro,0.6853556632995605,0.8101577758789062,0.9042294025421143,0.9655196666717529,0.7645921111106873,0.8466935157775879,0.6853556632995605
10,6,0.45,1.6,32,uniform_distro,0.6852179765701294,0.8592667579650879,0.8473085165023804,0.9360837936401367,0.6852179765701294,0.846411943435669,0.9357261061668396
5,6,0.45,0.4,512,uniform_distro,0.6847269535064697,0.8866658210754395,0.8687717914581299,0.6847269535064697,0.8959330916404724,0.7859542369842529,0.8781335949897766
5,13,0.9,1.6,16,normal_distro,0.6841899752616882,0.9497361779212952,0.9793394804000854,0.9587863683700562,0.6841899752616882,0.8236269950866699,0.8169116973876953
5,6,0.45,1.6,4,uniform_distro,0.6827394962310791,0.9290310740470886,0.8071469068527222,0.8566988110542297,0.6827394962310791,0.9838026762008667,0.9538453817367554
10,6,0.225,1.6,8,uniform_distro,0.6826167702674866,0.9333521127700806,0.954932689666748,0.6826167702674866,0.9659093618392944,0.9696227312088013,0.8536862134933472
5,6,0.225,0.4,4,uniform_distro,0.6793196797370911,0.951599657535553,0.6793196797370911,0.7845852375030518,0.9319946765899658,0.8450442552566528,0.8865399360656738
5,6,0.9,0.4,32,uniform_distro,0.6783037781715393,0.9721750020980835,0.8838006258010864,0.893319308757782,0.8106451034545898,0.888967752456665,0.6783037781715393
5,6,0.9,0.8,4,uniform_distro,0.6779857873916626,0.9523211717605591,0.8640516400337219,0.6779857873916626,0.8586128950119019,0.8641690015792847,0.7303102612495422
10,6,0.225,0.8,8,normal_distro,0.6774532794952393,0.8806269764900208,0.9552555084228516,0.6774532794952393,0.9236284494400024,0.8154813051223755,0.7921029329299927
20,6,0.9,1.6,512,normal_distro,0.6774106025695801,0.9334349632263184,0.8389419913291931,0.8946450352668762,0.6774106025695801,0.9002857208251953,0.8999026417732239
10,6,0.225,1.6,64,uniform_distro,0.6749784350395203,0.8623197078704834,0.6749784350395203,0.9279671907424927,0.9362983703613281,0.9510080814361572,0.9546117782592773
5,25,0.225,0.4,64,normal_distro,0.6742060780525208,0.9793815612792969,0.9874839186668396,0.9733052253723145,0.6742060780525208,0.8119577765464783,0.9775286912918091
10,6,0.225,0.8,128,normal_distro,0.6692261695861816,0.950494647026062,0.9792702198028564,0.9467594623565674,0.716238260269165,0.6692261695861816,0.9255247116088867
20,6,0.225,0.4,4,normal_distro,0.6684304475784302,0.9566687345504761,0.6684304475784302,0.9022343754768372,0.964067280292511,0.9186923503875732,0.9268926382064819
10,6,0.225,0.4,4,normal_distro,0.6678624749183655,0.9516794681549072,0.8735488057136536,0.8459063172340393,0.9716410636901855,0.6678624749183655,0.8983792066574097
5,6,0.225,0.4,256,uniform_distro,0.6673579216003418,0.8175094127655029,0.8683922290802002,0.859885573387146,0.9181727170944214,0.6673579216003418,0.9014673233032227
5,6,0.45,0.8,8,normal_distro,0.6657612919807434,0.7911837100982666,0.9755487442016602,0.8767877221107483,0.9816077947616577,0.6657612919807434,0.8790270090103149
5,6,0.225,0.4,512,uniform_distro,0.6649966835975647,0.6649966835975647,0.9228535890579224,0.8551268577575684,0.9088863134384155,0.8354127407073975,0.9256171584129333
5,25,0.225,0.4,128,uniform_distro,0.662397027015686,0.9823877811431885,0.8662237524986267,0.9149876236915588,0.9576705098152161,0.9431284070014954,0.662397027015686
5,6,0.225,0.4,8,uniform_distro,0.6610920429229736,0.8227354288101196,0.6610920429229736,0.8033749461174011,0.8265522122383118,0.7366310358047485,0.8946228623390198
5,13,0.9,0.4,32,uniform_distro,0.6595152020454407,0.9847061634063721,0.9731655120849609,0.6595152020454407,0.8158412575721741,0.7730885744094849,0.8940224051475525
10,6,0.9,1.6,32,uniform_distro,0.6589285731315613,0.8905093669891357,0.8464550971984863,0.9304404854774475,0.9120844602584839,0.6589285731315613,0.9394625425338745
5,6,0.225,0.8,4,normal_distro,0.6577491760253906,0.9356516599655151,0.6810786724090576,0.9503896832466125,0.9065058827400208,0.9921421408653259,0.6577491760253906
5,13,0.225,1.6,16,normal_distro,0.6575533151626587,0.9464308023452759,0.9262561798095703,0.9175530076026917,0.91033536195755,0.6575533151626587,0.8711552023887634
5,6,0.225,0.8,8,uniform_distro,0.6562362313270569,0.6562362313270569,0.8521997928619385,0.9811714887619019,0.8109397292137146,0.6729732751846313,0.9591863751411438
5,6,0.9,1.6,32,normal_distro,0.6542708873748779,0.8539596199989319,0.6542708873748779,0.9871821403503418,0.8801497220993042,0.7138412594795227,0.8940638899803162
10,6,0.9,1.6,512,uniform_distro,0.6540099382400513,0.9230519533157349,0.8278912305831909,0.8598320484161377,0.9238935708999634,0.6540099382400513,0.8975803852081299
5,13,0.225,0.8,32,uniform_distro,0.6527526378631592,0.9537942409515381,0.9290978908538818,0.9634784460067749,0.8300848007202148,0.6527526378631592,0.9712625741958618
5,6,0.45,1.6,256,normal_distro,0.6522791981697083,0.9540748596191406,0.7833719849586487,0.8391523957252502,0.6868593692779541,0.6522791981697083,0.9661530256271362
10,13,0.45,0.4,64,normal_distro,0.649543046951294,0.9791744947433472,0.9740743637084961,0.9871907234191895,0.649543046951294,0.801294207572937,0.9933409690856934
5,6,0.45,0.4,4,normal_distro,0.6483064293861389,0.8503540754318237,0.6483064293861389,0.8808620572090149,0.9774736762046814,0.737350344657898,0.8255890607833862
5,6,0.225,1.6,8,normal_distro,0.6444103121757507,0.887412428855896,0.8634158372879028,0.8089484572410583,0.6444103121757507,0.7957069873809814,0.9923818707466125
5,6,0.225,0.4,32,normal_distro,0.6440176963806152,0.9585257172584534,0.717758297920227,0.9695459604263306,0.6440176963806152,0.8801640272140503,0.9516708850860596
