Sequence Length,Num Iters,Std,Init Sol Type,Min Fidelity,I,X,Y,Z,H,R_X_PI/4
8,125,0.25,uniform_distro,0.8131653070449829,0.8405580520629883,0.9186480045318604,0.8131653070449829,0.9260755777359009,0.9624980688095093,0.9257513284683228
16,125,0.25,normal_distro,0.792506217956543,0.9622750878334045,0.792506217956543,0.8452445864677429,0.9191854000091553,0.87706458568573,0.9639523029327393
4,125,0.0625,normal_distro,0.7785866260528564,0.9511785507202148,0.9731351137161255,0.9289018511772156,0.7785866260528564,0.8916752338409424,0.9317165613174438
4,125,0.125,uniform_distro,0.7765688300132751,0.9859462976455688,0.9937013387680054,0.7765688300132751,0.9800057411193848,0.9061304330825806,0.9915896058082581
512,125,0.0625,normal_distro,0.6525635123252869,0.9422047138214111,0.9434340596199036,0.9453946352005005,0.9474554657936096,0.6525635123252869,0.9462614059448242
8,125,0.03125,uniform_distro,0.5470964312553406,0.9982143640518188,0.9943262934684753,0.5470964312553406,0.9968649744987488,0.9903219938278198,0.9819668531417847
256,125,0.03125,uniform_distro,0.5379242300987244,0.5379242300987244,0.9809359312057495,0.9764577746391296,0.9801187515258789,0.9886844754219055,0.9812860488891602
4,1000,0.03125,uniform_distro,0.5323992371559143,0.9976088404655457,0.5323992371559143,0.9988267421722412,0.9843348860740662,0.9988484978675842,0.9985071420669556
512,125,0.03125,uniform_distro,0.5263147950172424,0.5983617305755615,0.9516371488571167,0.8835618495941162,0.5263147950172424,0.5557966232299805,0.9222548007965088
256,1000,0.03125,uniform_distro,0.5226266384124756,0.974759578704834,0.9797768592834473,0.9820493459701538,0.5226266384124756,0.9814771413803101,0.9762627482414246
512,1000,0.03125,normal_distro,0.5226262211799622,0.9451101422309875,0.9423549175262451,0.9462346434593201,0.5226262211799622,0.9468767642974854,0.9433895349502563
256,1000,0.03125,normal_distro,0.5211318731307983,0.9745727777481079,0.9747762680053711,0.9737622141838074,0.5211318731307983,0.5393027067184448,0.9750841856002808
512,125,0.03125,noiseless_ideal,0.5203502178192139,0.9469347596168518,0.5203502178192139,0.9487494230270386,0.9448789954185486,0.947149932384491,0.9437224864959717
512,500,0.03125,normal_distro,0.5198608636856079,0.9400814175605774,0.9449382424354553,0.9457454681396484,0.5534421801567078,0.5198608636856079,0.9441448450088501
128,125,0.03125,normal_distro,0.5191762447357178,0.9871030449867249,0.987201452255249,0.9870615601539612,0.984347939491272,0.5191762447357178,0.9866487383842468
512,500,0.03125,noiseless_ideal,0.5174315571784973,0.9499179124832153,0.5174315571784973,0.9465413093566895,0.9467663764953613,0.9450072050094604,0.9505621194839478
128,125,0.03125,uniform_distro,0.5170336961746216,0.9876447916030884,0.9913854598999023,0.5170336961746216,0.9897342920303345,0.9890116453170776,0.9945719242095947
256,125,0.03125,normal_distro,0.5137796401977539,0.9713139533996582,0.9724974632263184,0.9741691946983337,0.5137796401977539,0.5289334058761597,0.9740365743637085
512,250,0.03125,noiseless_ideal,0.5108736157417297,0.9498227834701538,0.5108736157417297,0.9464846253395081,0.9457796812057495,0.9437987208366394,0.9497201442718506
128,250,0.03125,normal_distro,0.5062392950057983,0.9884389042854309,0.9877049922943115,0.9849959015846252,0.5062392950057983,0.9875777959823608,0.9872904419898987
256,500,0.03125,normal_distro,0.5038224458694458,0.9739595651626587,0.9717133045196533,0.9708061218261719,0.5038224458694458,0.9773852825164795,0.9740110635757446
256,250,0.03125,uniform_distro,0.5030434131622314,0.5030434131622314,0.5091443657875061,0.9734827876091003,0.9706549644470215,0.9845148324966431,0.9746220111846924
256,250,0.03125,normal_distro,0.5017445087432861,0.97398841381073,0.9746042490005493,0.9720039367675781,0.5017445087432861,0.9739508628845215,0.9723268747329712
512,250,0.03125,normal_distro,0.46069803833961487,0.9393395781517029,0.9386439919471741,0.9448078274726868,0.5822000503540039,0.46069803833961487,0.9441200494766235
512,250,0.0625,normal_distro,0.3910044729709625,0.9438979625701904,0.9387912154197693,0.9500852227210999,0.3910044729709625,0.9439225196838379,0.9389174580574036
256,250,0.0625,normal_distro,0.34057942032814026,0.9707341194152832,0.9684189558029175,0.9738675355911255,0.9716327786445618,0.34057942032814026,0.9725685715675354
256,500,0.03125,uniform_distro,0.3186277151107788,0.9745122194290161,0.979552686214447,0.9755618572235107,0.9745743274688721,0.9799598455429077,0.3186277151107788
128,1000,0.03125,uniform_distro,0.29786649346351624,0.9930670857429504,0.9910804629325867,0.9919238686561584,0.9925005435943604,0.9941625595092773,0.29786649346351624
512,1000,0.03125,uniform_distro,0.2967088520526886,0.9433885216712952,0.943602979183197,0.9448442459106445,0.541269063949585,0.9538941383361816,0.2967088520526886
512,125,0.03125,normal_distro,0.2609548568725586,0.943764865398407,0.904268205165863,0.945724368095398,0.5199567079544067,0.2609548568725586,0.9424281120300293
